node_id,hnid,name,depth,compound_count,child_count,is_leaf,parent_path,path
node_562,18351190,Protective Action Criteria (PAC),3,3170,0,True,PubChem Compound TOC > Safety and Hazards > Exposure Control and Personal Protection,PubChem Compound TOC > Safety and Hazards > Exposure Control and Personal Protection > Protective Action Criteria (PAC)
node_553,3647630,Radiation Limits and Potential,3,27,0,True,PubChem Compound TOC > Safety and Hazards > Exposure Control and Personal Protection,PubChem Compound TOC > Safety and Hazards > Exposure Control and Personal Protection > Radiation Limits and Potential
node_549,3647617,Recommended Exposure Limit (REL),3,660,0,True,PubChem Compound TOC > Safety and Hazards > Exposure Control and Personal Protection,PubChem Compound TOC > Safety and Hazards > Exposure Control and Personal Protection > Recommended Exposure Limit (REL)
node_555,3647632,Respirator Recommendations,3,606,0,True,PubChem Compound TOC > Safety and Hazards > Exposure Control and Personal Protection,PubChem Compound TOC > Safety and Hazards > Exposure Control and Personal Protection > Respirator Recommendations
node_556,3647633,Skin Prevention,3,1544,0,True,PubChem Compound TOC > Safety and Hazards > Exposure Control and Personal Protection,PubChem Compound TOC > Safety and Hazards > Exposure Control and Personal Protection > Skin Prevention
node_551,3647625,Threshold Limit Values (TLV),3,1962,0,True,PubChem Compound TOC > Safety and Hazards > Exposure Control and Personal Protection,PubChem Compound TOC > Safety and Hazards > Exposure Control and Personal Protection > Threshold Limit Values (TLV)
node_584,2566473,Fire Fighting,2,4947,2,False,PubChem Compound TOC > Safety and Hazards,PubChem Compound TOC > Safety and Hazards > Fire Fighting
node_585,1857321,Fire Fighting Procedures,3,2573,0,True,PubChem Compound TOC > Safety and Hazards > Fire Fighting,PubChem Compound TOC > Safety and Hazards > Fire Fighting > Fire Fighting Procedures
node_586,3647610,Firefighting Hazards,3,535,0,True,PubChem Compound TOC > Safety and Hazards > Fire Fighting,PubChem Compound TOC > Safety and Hazards > Fire Fighting > Firefighting Hazards
node_582,1857295,First Aid Measures,2,4229,1,False,PubChem Compound TOC > Safety and Hazards,PubChem Compound TOC > Safety and Hazards > First Aid Measures
node_583,1857339,First Aid,3,3940,0,True,PubChem Compound TOC > Safety and Hazards > First Aid Measures,PubChem Compound TOC > Safety and Hazards > First Aid Measures > First Aid
node_597,3647613,Handling and Storage,2,5266,3,False,PubChem Compound TOC > Safety and Hazards,PubChem Compound TOC > Safety and Hazards > Handling and Storage
node_598,3647614,Nonfire Spill Response,3,3712,0,True,PubChem Compound TOC > Safety and Hazards > Handling and Storage,PubChem Compound TOC > Safety and Hazards > Handling and Storage > Nonfire Spill Response
node_599,3647615,Safe Storage,3,1507,0,True,PubChem Compound TOC > Safety and Hazards > Handling and Storage,PubChem Compound TOC > Safety and Hazards > Handling and Storage > Safe Storage
node_600,3647616,Storage Conditions,3,2929,0,True,PubChem Compound TOC > Safety and Hazards > Handling and Storage,PubChem Compound TOC > Safety and Hazards > Handling and Storage > Storage Conditions
node_563,1857023,Hazards Identification,2,259527,13,False,PubChem Compound TOC > Safety and Hazards,PubChem Compound TOC > Safety and Hazards > Hazards Identification
node_576,17764025,DOT Hazard Classification,3,2022,0,True,PubChem Compound TOC > Safety and Hazards > Hazards Identification,PubChem Compound TOC > Safety and Hazards > Hazards Identification > DOT Hazard Classification
node_572,2566486,EPA Hazardous Waste Number,3,615,0,True,PubChem Compound TOC > Safety and Hazards > Hazards Identification,PubChem Compound TOC > Safety and Hazards > Hazards Identification > EPA Hazardous Waste Number
node_569,1857280,EPA Safer Chemical,3,568,0,True,PubChem Compound TOC > Safety and Hazards > Hazards Identification,PubChem Compound TOC > Safety and Hazards > Hazards Identification > EPA Safer Chemical
node_568,1857148,Explosion Hazards,3,35,0,True,PubChem Compound TOC > Safety and Hazards > Hazards Identification,PubChem Compound TOC > Safety and Hazards > Hazards Identification > Explosion Hazards
node_570,1857330,Fire Hazards,3,4110,0,True,PubChem Compound TOC > Safety and Hazards > Hazards Identification,PubChem Compound TOC > Safety and Hazards > Hazards Identification > Fire Hazards
node_571,1857332,Fire Potential,3,1635,0,True,PubChem Compound TOC > Safety and Hazards > Hazards Identification,PubChem Compound TOC > Safety and Hazards > Hazards Identification > Fire Potential
node_564,1856941,GHS Classification,3,256891,0,True,PubChem Compound TOC > Safety and Hazards > Hazards Identification,PubChem Compound TOC > Safety and Hazards > Hazards Identification > GHS Classification
node_575,4016770,Hazard Classes and Categories,3,249670,0,True,PubChem Compound TOC > Safety and Hazards > Hazards Identification,PubChem Compound TOC > Safety and Hazards > Hazards Identification > Hazard Classes and Categories
node_566,1857089,Hazards Summary,3,10271,0,True,PubChem Compound TOC > Safety and Hazards > Hazards Identification,PubChem Compound TOC > Safety and Hazards > Hazards Identification > Hazards Summary
node_567,1857091,Health Hazards,3,3656,0,True,PubChem Compound TOC > Safety and Hazards > Hazards Identification,PubChem Compound TOC > Safety and Hazards > Hazards Identification > Health Hazards
node_574,3749970,Highly Hazardous Substance,3,119,0,True,PubChem Compound TOC > Safety and Hazards > Hazards Identification,PubChem Compound TOC > Safety and Hazards > Hazards Identification > Highly Hazardous Substance
node_565,1856984,NFPA Hazard Classification,3,803,0,True,PubChem Compound TOC > Safety and Hazards > Hazards Identification,PubChem Compound TOC > Safety and Hazards > Hazards Identification > NFPA Hazard Classification
node_573,3647602,"Skin, Eye, and Respiratory Irritations",3,2054,0,True,PubChem Compound TOC > Safety and Hazards > Hazards Identification,"PubChem Compound TOC > Safety and Hazards > Hazards Identification > Skin, Eye, and Respiratory Irritations"
node_577,1857217,Other Safety Information,2,12675,4,False,PubChem Compound TOC > Safety and Hazards,PubChem Compound TOC > Safety and Hazards > Other Safety Information
node_578,2566470,History and Incidents,3,265,0,True,PubChem Compound TOC > Safety and Hazards > Other Safety Information,PubChem Compound TOC > Safety and Hazards > Other Safety Information > History and Incidents
node_581,3647655,Other Hazardous Reactions,3,299,0,True,PubChem Compound TOC > Safety and Hazards > Other Safety Information,PubChem Compound TOC > Safety and Hazards > Other Safety Information > Other Hazardous Reactions
node_579,2566476,Special Reports,3,2217,0,True,PubChem Compound TOC > Safety and Hazards > Other Safety Information,PubChem Compound TOC > Safety and Hazards > Other Safety Information > Special Reports
node_580,3647654,Toxic Combustion Products,3,1369,0,True,PubChem Compound TOC > Safety and Hazards > Other Safety Information,PubChem Compound TOC > Safety and Hazards > Other Safety Information > Toxic Combustion Products
node_619,3647644,Regulatory Information,2,40552,12,False,PubChem Compound TOC > Safety and Hazards,PubChem Compound TOC > Safety and Hazards > Regulatory Information
node_620,1857195,Atmospheric Standards,3,653,0,True,PubChem Compound TOC > Safety and Hazards > Regulatory Information,PubChem Compound TOC > Safety and Hazards > Regulatory Information > Atmospheric Standards
node_628,3647649,CERCLA Reportable Quantities,3,881,0,True,PubChem Compound TOC > Safety and Hazards > Regulatory Information,PubChem Compound TOC > Safety and Hazards > Regulatory Information > CERCLA Reportable Quantities
node_627,3647648,Clean Water Act Requirements,3,656,0,True,PubChem Compound TOC > Safety and Hazards > Regulatory Information,PubChem Compound TOC > Safety and Hazards > Regulatory Information > Clean Water Act Requirements
node_631,13313716,DHS Chemicals of Interest (COI),3,305,0,True,PubChem Compound TOC > Safety and Hazards > Regulatory Information,PubChem Compound TOC > Safety and Hazards > Regulatory Information > DHS Chemicals of Interest (COI)
node_622,1857313,FDA Requirements,3,1692,0,True,PubChem Compound TOC > Safety and Hazards > Regulatory Information,PubChem Compound TOC > Safety and Hazards > Regulatory Information > FDA Requirements
node_623,1857315,Federal Drinking Water Guidelines,3,466,0,True,PubChem Compound TOC > Safety and Hazards > Regulatory Information,PubChem Compound TOC > Safety and Hazards > Regulatory Information > Federal Drinking Water Guidelines
node_621,1857293,Federal Drinking Water Standards,3,323,0,True,PubChem Compound TOC > Safety and Hazards > Regulatory Information,PubChem Compound TOC > Safety and Hazards > Regulatory Information > Federal Drinking Water Standards
node_624,1857325,FIFRA Requirements,3,949,0,True,PubChem Compound TOC > Safety and Hazards > Regulatory Information,PubChem Compound TOC > Safety and Hazards > Regulatory Information > FIFRA Requirements
node_630,3647651,RCRA Requirements,3,587,0,True,PubChem Compound TOC > Safety and Hazards > Regulatory Information,PubChem Compound TOC > Safety and Hazards > Regulatory Information > RCRA Requirements
node_626,3647647,State Drinking Water Guidelines,3,782,0,True,PubChem Compound TOC > Safety and Hazards > Regulatory Information,PubChem Compound TOC > Safety and Hazards > Regulatory Information > State Drinking Water Guidelines
node_625,3647646,State Drinking Water Standards,3,264,0,True,PubChem Compound TOC > Safety and Hazards > Regulatory Information,PubChem Compound TOC > Safety and Hazards > Regulatory Information > State Drinking Water Standards
node_629,3647650,TSCA Requirements,3,572,0,True,PubChem Compound TOC > Safety and Hazards > Regulatory Information,PubChem Compound TOC > Safety and Hazards > Regulatory Information > TSCA Requirements
node_587,3647603,Safety and Hazard Properties,2,2256,9,False,PubChem Compound TOC > Safety and Hazards,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties
node_593,2566481,Chemical Dangers,3,1505,0,True,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties > Chemical Dangers
node_595,3647605,Critical Temperature and Pressure,3,490,0,True,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties > Critical Temperature and Pressure
node_591,1857281,Explosive Limits and Potential,3,1014,0,True,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties > Explosive Limits and Potential
node_592,1857335,Flammable Limits,3,784,0,True,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties > Flammable Limits
node_589,1857176,Lower Explosive Limit (LEL),3,511,0,True,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties > Lower Explosive Limit (LEL)
node_588,1856938,NIOSH Recommendations,3,927,0,True,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties > NIOSH Recommendations
node_590,1857264,OSHA Standards,3,786,0,True,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties > OSHA Standards
node_596,3647608,Physical Dangers,3,579,0,True,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties > Physical Dangers
node_594,3647604,Upper Explosive Limit (UEL),3,402,0,True,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties,PubChem Compound TOC > Safety and Hazards > Safety and Hazard Properties > Upper Explosive Limit (UEL)
node_601,3647639,Stability and Reactivity,2,4870,6,False,PubChem Compound TOC > Safety and Hazards,PubChem Compound TOC > Safety and Hazards > Stability and Reactivity
node_605,3647635,Reactivity Alerts,3,1617,1,False,PubChem Compound TOC > Safety and Hazards > Stability and Reactivity,PubChem Compound TOC > Safety and Hazards > Stability and Reactivity > Reactivity Alerts
node_606,3647636,CSL Reaction Information,4,244,0,True,PubChem Compound TOC > Safety and Hazards > Stability and Reactivity > Reactivity Alerts,PubChem Compound TOC > Safety and Hazards > Stability and Reactivity > Reactivity Alerts > CSL Reaction Information
node_602,1857267,Air and Water Reactions,3,3969,0,True,PubChem Compound TOC > Safety and Hazards > Stability and Reactivity,PubChem Compound TOC > Safety and Hazards > Stability and Reactivity > Air and Water Reactions
node_603,3415875,Hazardous Reactivities and Incompatibilities,3,2211,0,True,PubChem Compound TOC > Safety and Hazards > Stability and Reactivity,PubChem Compound TOC > Safety and Hazards > Stability and Reactivity > Hazardous Reactivities and Incompatibilities
node_608,3834820,Peroxide Forming Chemical,3,240,0,True,PubChem Compound TOC > Safety and Hazards > Stability and Reactivity,PubChem Compound TOC > Safety and Hazards > Stability and Reactivity > Peroxide Forming Chemical
node_604,3647634,Reactive Group,3,3969,0,True,PubChem Compound TOC > Safety and Hazards > Stability and Reactivity,PubChem Compound TOC > Safety and Hazards > Stability and Reactivity > Reactive Group
node_607,3647637,Reactivity Profile,3,3837,0,True,PubChem Compound TOC > Safety and Hazards > Stability and Reactivity,PubChem Compound TOC > Safety and Hazards > Stability and Reactivity > Reactivity Profile
node_609,3647640,Transport Information,2,3456,9,False,PubChem Compound TOC > Safety and Hazards,PubChem Compound TOC > Safety and Hazards > Transport Information
node_613,1857221,DOT Emergency Guidelines,3,1237,0,True,PubChem Compound TOC > Safety and Hazards > Transport Information,PubChem Compound TOC > Safety and Hazards > Transport Information > DOT Emergency Guidelines
node_612,1857103,DOT ID and Guide,3,1176,0,True,PubChem Compound TOC > Safety and Hazards > Transport Information,PubChem Compound TOC > Safety and Hazards > Transport Information > DOT ID and Guide
node_611,1857073,DOT Label,3,2810,0,True,PubChem Compound TOC > Safety and Hazards > Transport Information,PubChem Compound TOC > Safety and Hazards > Transport Information > DOT Label
node_610,1857002,EC Classification,3,876,0,True,PubChem Compound TOC > Safety and Hazards > Transport Information,PubChem Compound TOC > Safety and Hazards > Transport Information > EC Classification
node_617,3647642,Packaging and Labelling,3,784,0,True,PubChem Compound TOC > Safety and Hazards > Transport Information,PubChem Compound TOC > Safety and Hazards > Transport Information > Packaging and Labelling
node_616,3647641,Shipment Methods and Regulations,3,1571,0,True,PubChem Compound TOC > Safety and Hazards > Transport Information,PubChem Compound TOC > Safety and Hazards > Transport Information > Shipment Methods and Regulations
node_614,2566480,Shipping Name/ Number DOT/UN/NA/IMO,3,1340,0,True,PubChem Compound TOC > Safety and Hazards > Transport Information,PubChem Compound TOC > Safety and Hazards > Transport Information > Shipping Name/ Number DOT/UN/NA/IMO
node_615,2566487,Standard Transportation Number,3,740,0,True,PubChem Compound TOC > Safety and Hazards > Transport Information,PubChem Compound TOC > Safety and Hazards > Transport Information > Standard Transportation Number
node_618,3647643,UN Classification,3,1076,0,True,PubChem Compound TOC > Safety and Hazards > Transport Information,PubChem Compound TOC > Safety and Hazards > Transport Information > UN Classification
node_450,3647559,Spectral Information,1,1653535,8,False,PubChem Compound TOC,PubChem Compound TOC > Spectral Information
node_456,1857013,1D NMR Spectra,2,660056,8,False,PubChem Compound TOC > Spectral Information,PubChem Compound TOC > Spectral Information > 1D NMR Spectra
node_457,1856908,11B NMR Spectra,3,685,0,True,PubChem Compound TOC > Spectral Information > 1D NMR Spectra,PubChem Compound TOC > Spectral Information > 1D NMR Spectra > 11B NMR Spectra
node_461,1857233,13C NMR Spectra,3,485779,0,True,PubChem Compound TOC > Spectral Information > 1D NMR Spectra,PubChem Compound TOC > Spectral Information > 1D NMR Spectra > 13C NMR Spectra
node_460,1857141,15N NMR Spectra,3,4759,0,True,PubChem Compound TOC > Spectral Information > 1D NMR Spectra,PubChem Compound TOC > Spectral Information > 1D NMR Spectra > 15N NMR Spectra
node_459,1857111,17O NMR Spectra,3,3375,0,True,PubChem Compound TOC > Spectral Information > 1D NMR Spectra,PubChem Compound TOC > Spectral Information > 1D NMR Spectra > 17O NMR Spectra
node_463,1857275,19F NMR Spectra,3,17516,0,True,PubChem Compound TOC > Spectral Information > 1D NMR Spectra,PubChem Compound TOC > Spectral Information > 1D NMR Spectra > 19F NMR Spectra
node_458,1857039,1H NMR Spectra,3,239040,0,True,PubChem Compound TOC > Spectral Information > 1D NMR Spectra,PubChem Compound TOC > Spectral Information > 1D NMR Spectra > 1H NMR Spectra
node_464,2499233,29Si NMR Spectra,3,1762,0,True,PubChem Compound TOC > Spectral Information > 1D NMR Spectra,PubChem Compound TOC > Spectral Information > 1D NMR Spectra > 29Si NMR Spectra
node_462,1857244,31P NMR Spectra,3,12476,0,True,PubChem Compound TOC > Spectral Information > 1D NMR Spectra,PubChem Compound TOC > Spectral Information > 1D NMR Spectra > 31P NMR Spectra
node_475,1857142,2D NMR Spectra,2,1066,2,False,PubChem Compound TOC > Spectral Information,PubChem Compound TOC > Spectral Information > 2D NMR Spectra
node_477,1857266,1H-13C NMR Spectra,3,1062,0,True,PubChem Compound TOC > Spectral Information > 2D NMR Spectra,PubChem Compound TOC > Spectral Information > 2D NMR Spectra > 1H-13C NMR Spectra
node_476,1857001,1H-1H NMR Spectra,3,228,0,True,PubChem Compound TOC > Spectral Information > 2D NMR Spectra,PubChem Compound TOC > Spectral Information > 2D NMR Spectra > 1H-1H NMR Spectra
node_465,1857032,Chromatograms,2,87,2,False,PubChem Compound TOC > Spectral Information,PubChem Compound TOC > Spectral Information > Chromatograms
node_466,1857251,GC,3,2,0,True,PubChem Compound TOC > Spectral Information > Chromatograms,PubChem Compound TOC > Spectral Information > Chromatograms > GC
node_467,2165930,HPLC,3,85,0,True,PubChem Compound TOC > Spectral Information > Chromatograms,PubChem Compound TOC > Spectral Information > Chromatograms > HPLC
node_451,1856945,IR Spectra,2,229258,4,False,PubChem Compound TOC > Spectral Information,PubChem Compound TOC > Spectral Information > IR Spectra
node_452,1857240,ATR-IR Spectra,3,30581,0,True,PubChem Compound TOC > Spectral Information > IR Spectra,PubChem Compound TOC > Spectral Information > IR Spectra > ATR-IR Spectra
node_453,1857326,FTIR Spectra,3,80890,0,True,PubChem Compound TOC > Spectral Information > IR Spectra,PubChem Compound TOC > Spectral Information > IR Spectra > FTIR Spectra
node_455,4206625,Near IR Spectra,3,1910,0,True,PubChem Compound TOC > Spectral Information > IR Spectra,PubChem Compound TOC > Spectral Information > IR Spectra > Near IR Spectra
node_454,3647562,Vapor Phase IR Spectra,3,149997,0,True,PubChem Compound TOC > Spectral Information > IR Spectra,PubChem Compound TOC > Spectral Information > IR Spectra > Vapor Phase IR Spectra
node_468,1857112,Mass Spectrometry,2,1232589,5,False,PubChem Compound TOC > Spectral Information,PubChem Compound TOC > Spectral Information > Mass Spectrometry
node_473,4636479,MALDI,3,53,1,False,PubChem Compound TOC > Spectral Information > Mass Spectrometry,PubChem Compound TOC > Spectral Information > Mass Spectrometry > MALDI
node_474,4358446,MALDI Recipes,4,1,0,True,PubChem Compound TOC > Spectral Information > Mass Spectrometry > MALDI,PubChem Compound TOC > Spectral Information > Mass Spectrometry > MALDI > MALDI Recipes
node_469,1856940,GC-MS,3,587291,0,True,PubChem Compound TOC > Spectral Information > Mass Spectrometry,PubChem Compound TOC > Spectral Information > Mass Spectrometry > GC-MS
node_471,3857761,LC-MS,3,27248,0,True,PubChem Compound TOC > Spectral Information > Mass Spectrometry,PubChem Compound TOC > Spectral Information > Mass Spectrometry > LC-MS
node_470,1857020,MS-MS,3,9458,0,True,PubChem Compound TOC > Spectral Information > Mass Spectrometry,PubChem Compound TOC > Spectral Information > Mass Spectrometry > MS-MS
node_472,3857762,Other MS,3,641476,0,True,PubChem Compound TOC > Spectral Information > Mass Spectrometry,PubChem Compound TOC > Spectral Information > Mass Spectrometry > Other MS
node_478,3647560,UV Spectra,2,16009,1,False,PubChem Compound TOC > Spectral Information,PubChem Compound TOC > Spectral Information > UV Spectra
node_479,3647561,UV-VIS Spectra,3,14608,0,True,PubChem Compound TOC > Spectral Information > UV Spectra,PubChem Compound TOC > Spectral Information > UV Spectra > UV-VIS Spectra
node_481,3647564,Other Spectra,2,863,0,True,PubChem Compound TOC > Spectral Information,PubChem Compound TOC > Spectral Information > Other Spectra
node_480,3647563,Raman Spectra,2,45505,0,True,PubChem Compound TOC > Spectral Information,PubChem Compound TOC > Spectral Information > Raman Spectra
node_443,3115241,Structures,1,14519834,2,False,PubChem Compound TOC,PubChem Compound TOC > Structures
node_445,1857102,Crystal Structures,2,231146,4,False,PubChem Compound TOC > Structures,PubChem Compound TOC > Structures > Crystal Structures
node_446,1856915,Associated Article,3,187926,0,True,PubChem Compound TOC > Structures > Crystal Structures,PubChem Compound TOC > Structures > Crystal Structures > Associated Article
node_448,3647530,CCDC Number,3,73789,0,True,PubChem Compound TOC > Structures > Crystal Structures,PubChem Compound TOC > Structures > Crystal Structures > CCDC Number
node_449,11194676,COD Number,3,196471,0,True,PubChem Compound TOC > Structures > Crystal Structures,PubChem Compound TOC > Structures > Crystal Structures > COD Number
node_447,1856927,Crystal Structure Data,3,193589,0,True,PubChem Compound TOC > Structures > Crystal Structures,PubChem Compound TOC > Structures > Crystal Structures > Crystal Structure Data
node_444,1857012,3D Status,2,14342448,0,True,PubChem Compound TOC > Structures,PubChem Compound TOC > Structures > 3D Status
node_632,3647656,Toxicity,1,125297,3,False,PubChem Compound TOC,PubChem Compound TOC > Toxicity
node_639,1856987,Ecological Information,2,6183,28,False,PubChem Compound TOC > Toxicity,PubChem Compound TOC > Toxicity > Ecological Information
node_660,3647667,US EPA Regional Removal Management Levels for Chemical Contaminants,3,818,1,False,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > US EPA Regional Removal Management Levels for Chemical Contaminants
node_661,3647668,Hazard Quotient Level 3 or Cancer Risk Level 1E-04,4,818,0,True,PubChem Compound TOC > Toxicity > Ecological Information > US EPA Regional Removal Management Levels for Chemical Contaminants,PubChem Compound TOC > Toxicity > Ecological Information > US EPA Regional Removal Management Levels for Chemical Contaminants > Hazard Quotient Level 3 or Cancer Risk Level 1E-04
node_658,3647665,US EPA Regional Screening Levels for Chemical Contaminants,3,818,1,False,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > US EPA Regional Screening Levels for Chemical Contaminants
node_659,3647666,Hazard Quotient Level 0.1 or Cancer Risk Level 1E-06,4,818,0,True,PubChem Compound TOC > Toxicity > Ecological Information > US EPA Regional Screening Levels for Chemical Contaminants,PubChem Compound TOC > Toxicity > Ecological Information > US EPA Regional Screening Levels for Chemical Contaminants > Hazard Quotient Level 0.1 or Cancer Risk Level 1E-06
node_652,1857249,Animal Concentrations,3,249,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Animal Concentrations
node_643,1856990,Artificial Pollution Sources,3,3180,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Artificial Pollution Sources
node_666,3647687,Atmospheric Concentrations,3,916,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Atmospheric Concentrations
node_647,1857094,Average Daily Intake,3,347,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Average Daily Intake
node_653,1857262,Body Burden,3,697,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Body Burden
node_657,2566485,Ecotoxicity Excerpts,3,1091,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Ecotoxicity Excerpts
node_648,1857117,Ecotoxicity Values,3,3206,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Ecotoxicity Values
node_642,1856951,Effluent Concentrations,3,1343,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Effluent Concentrations
node_641,1856943,Environmental Abiotic Degradation,3,3142,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Environmental Abiotic Degradation
node_655,1857284,Environmental Bioconcentration,3,3085,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Environmental Bioconcentration
node_649,1857177,Environmental Biodegradation,3,2290,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Environmental Biodegradation
node_646,1857062,Environmental Fate,3,3178,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Environmental Fate
node_645,1857054,Environmental Fate/Exposure Summary,3,3112,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Environmental Fate/Exposure Summary
node_664,3647685,Environmental Water Concentrations,3,1614,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Environmental Water Concentrations
node_654,1857279,EPA Ecotoxicity,3,1057,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > EPA Ecotoxicity
node_656,1857297,Fish/Seafood Concentrations,3,501,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Fish/Seafood Concentrations
node_667,3647688,Food Survey Values,3,978,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Food Survey Values
node_640,1856931,ICSC Environmental Data,3,1001,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > ICSC Environmental Data
node_650,1857200,Milk Concentrations,3,750,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Milk Concentrations
node_651,1857236,Natural Pollution Sources,3,1375,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Natural Pollution Sources
node_644,1857009,Other Environmental Concentrations,3,779,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Other Environmental Concentrations
node_668,3647689,Plant Concentrations,3,655,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Plant Concentrations
node_669,3647690,Probable Routes of Human Exposure,3,3465,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Probable Routes of Human Exposure
node_665,3647686,Sediment/Soil Concentrations,3,792,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Sediment/Soil Concentrations
node_662,3647683,Soil Adsorption/Mobility,3,3049,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Soil Adsorption/Mobility
node_663,3647684,Volatilization from Water/Soil,3,3037,0,True,PubChem Compound TOC > Toxicity > Ecological Information,PubChem Compound TOC > Toxicity > Ecological Information > Volatilization from Water/Soil
node_633,1856930,EFSA OpenFoodTox,2,3845,5,False,PubChem Compound TOC > Toxicity,PubChem Compound TOC > Toxicity > EFSA OpenFoodTox
node_634,1856935,EFSA Genotoxicity,3,3844,0,True,PubChem Compound TOC > Toxicity > EFSA OpenFoodTox,PubChem Compound TOC > Toxicity > EFSA OpenFoodTox > EFSA Genotoxicity
node_638,3647692,EFSA Hazard Characterization: Reference Points,3,1629,0,True,PubChem Compound TOC > Toxicity > EFSA OpenFoodTox,PubChem Compound TOC > Toxicity > EFSA OpenFoodTox > EFSA Hazard Characterization: Reference Points
node_636,1857241,EFSA Hazard Characterization: Reference Values,3,2480,0,True,PubChem Compound TOC > Toxicity > EFSA OpenFoodTox,PubChem Compound TOC > Toxicity > EFSA OpenFoodTox > EFSA Hazard Characterization: Reference Values
node_637,3647691,EFSA Outputs,3,3844,0,True,PubChem Compound TOC > Toxicity > EFSA OpenFoodTox,PubChem Compound TOC > Toxicity > EFSA OpenFoodTox > EFSA Outputs
node_635,1857055,EFSA Substance Characterization,3,2,0,True,PubChem Compound TOC > Toxicity > EFSA OpenFoodTox,PubChem Compound TOC > Toxicity > EFSA OpenFoodTox > EFSA Substance Characterization
node_670,3647657,Toxicological Information,2,123457,28,False,PubChem Compound TOC > Toxicity,PubChem Compound TOC > Toxicity > Toxicological Information
node_695,5599341,Effects During Pregnancy and Lactation,3,1791,1,False,PubChem Compound TOC > Toxicity > Toxicological Information,PubChem Compound TOC > Toxicity > Toxicological Information > Effects During Pregnancy and Lactation
